"name","label","typeName","alias","country","dataset","dictionary","entity","theme_hits"
"C5P11","P3a+: Idioma o lengua con el que aprendió hablar","integer","IDIOMA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P12","P3a+: Sabe leer y escribir","integer","SABELEER","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P13NIV","P3a+: Último nivel de estudio que aprobó","integer","NIVEL","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","escolaridad;entidad"
"C5P13GRA","P3a+: Último grado que aprobó en Primaria","integer","GRADOPRI","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","escolaridad;entidad"
"C5P13ANIOP","P3a+: Último año que aprobó en Primaria","integer","ANIOPRI","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","escolaridad;entidad"
"C5P13ANIOS","P3a+: Último año que aprobó en Secundaria","integer","ANIOSEC","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","escolaridad;entidad"
"C5P13ANIOE","P3a+: Último año que aprobó en Básica Especial","integer","ANIOBAS","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","escolaridad;entidad"
"C5P14","P3a+: Actualmente - Asiste a algún colegio, instituto o universidad","integer","PASISTE","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P15","P3a+: La institución educativa al que asiste está ubicada:","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","escolaridad;entidad"
"C5P15BCOD","P3a+: Departamento de la Institución a la que asiste","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","geografia;entidad"
"C5P16","P5a+: La semana pasada - Trabajó por algún pago en dinero o especie","integer","TRABAJO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P17","P5a+: La semana pasada - ¿Qué hacia?","integer","QHACIA","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P18","P5a+: La semana pasada estuvo buscando trabajo activamente","integer","BUSCOTRAB","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P19CODA","P5a+: La semana pasada, segúngran grupo, ¿Cuál es la ocupación principal?","integer","OCUPAGRP","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","edad;geografia;entidad"
"C5P20CODA","P5a+: La semana pasada, según sección, ¿A qué actividad se dedicó el negocio?","integer","RAMAGRP","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","geografia;entidad"
"C5P19COD","P5a+: La semana pasada ¿Cuál es la ocupación principal?","integer","OCUPACION","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","geografia;entidad"
"C5P20COD","P5a+: La semana pasada a qué actividad se dedicó el negocio, organismo o empresa en la que trabajó","integer","RAMACT","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","geografia;entidad"
"C5P21","P5a+: En su centro de trabajo se desempeñó como:","integer","DESEMPENO","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P22","P5a+: En su centro de trabajo laboraron:","integer","NLABORARON","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P23","P5a+: Su centro de trabajo está ubicado","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P23BCOD","P5a+: Departamento donde está ubicado su centro trabajo","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","geografia;entidad"
"C5P24","P12a+: Estado civil o conyugal","integer","ECIVIL","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","geografia;entidad"
"C5P25","P12a+: Por sus costumbres y sus antepasados Ud. se considera:","integer","AUTOINDG","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P26","P12a+: Religión que profesa","integer","RELIGION","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P27","Pm12a+: Nro. total de hijos/as que ha tenido - Nacidos vivos","integer","NHIJOSNV","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;entidad"
"C5P271","Pm12a+: Ningún hijo nacido vivo","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;entidad"
"C5P28","Pm12a+: Nro. total de hijos/as que actualmente - Están vivos","integer","NHIJOSAV","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;entidad"
"C5P281","Pm12a+: Ningún hijo actualmente vivo","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;entidad"
"C5P291","Pm12a+: Su último hijo nacido vivo - Mes","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;entidad"
"C5P292","Pm12a+: Su último hijo nacido vivo  - Año","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;entidad"
"FACTORPOND","Población total","real","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","ponderador;entidad"
"EDQUINQ","P: Edad en grupos quinquenales","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","edad;entidad"
"P03ESC","P: Población de 3 a 24 años, por grupo de edad","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","edad;entidad"
"P03GQ15M","P: Población de 15 años a más en grupos quinquenales","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","edad;entidad"
"PET","P15a+: Población en edad de trabajar - PET","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","edad;entidad"
"P09DISC","Población con alguna discapacidad","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"P08AFILIA","Población afiliada a seguros de salud","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","entidad"
"C5P5DI","P: Distrito o país donde vive permanentemente","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;geografia;entidad"
"C5P6DI","P: Distrito o país donde vivía hace 5 años","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;edad;geografia;entidad"
"C5P7DI","P: Distrito o país donde vivía su madre","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;geografia;entidad"
"C5P15DI","P3a+: Distrito o país de la Institución a la que asiste","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","geografia;entidad"
"C5P5PV","P: Provincia o continente donde vive permanentemente","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;geografia;entidad"
"C5P6PV","P: Provincia o continente donde vivía hace 5 años","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;edad;geografia;entidad"
"C5P7PV","P: Provincia o continente donde vivía su madre","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","vivienda;geografia;entidad"
"C5P15PV","P3a+: Provincia o continente de la Institución a la que asiste","integer","","peru","CP2017PER","data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D.dicX","PERSONA","geografia;entidad"
"REGIAO","Código da Região Geográfica","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","REGIAO","geografia"
"IDUF","Identificação da Unidade da Federação","string","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","UF","edad;geografia"
"UF","Unidade da Federação","integer","V0001","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","UF","edad;geografia"
"UFNOME","Nome das UFs","string","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","UF","geografia"
"UFMUNIC","Composição de UF e MUNIC","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MUNIC","geografia"
"MESOCOD","Código das Mesorregiões","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MUNIC","geografia"
"MICROCOD","Código das Microregiões","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MUNIC","geografia"
"IDAPOND","Identificação de Área de Ponderação","string","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","APOND","geografia;ponderador"
"APOND","Área de Ponderação","integer","V0011","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","APOND","geografia;ponderador"
"APONDNOME","Nome das Áreas de Ponderação","string","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","APOND","geografia;ponderador"
"APONDTIPO","Tipo das Áreas de Ponderação","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","APOND","geografia;ponderador"
"DPESO","Peso Amostral","real","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","ponderador"
"SITUACAO","Situação do domicílio","integer","V1006","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","vivienda"
"ESPECIE","Espécie de Unidade Visitada","integer","V4001","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","edad"
"PAREDES","Paredes externas","integer","V0202","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","vivienda"
"AGUA","Abastecimento de água","integer","V0208","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","vivienda"
"MORADOR","Quantos moradores","integer","V0401","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","entidad"
"RESPONSA","Responsabilidade pelo domicílio","integer","V0402","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","vivienda;edad"
"ESPECIED","Espécie da Unidade Doméstica","integer","V6600","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","edad"
"PESO","Peso Amostral","real","V0010","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","ponderador"
"DENSICOM","Densidade de moradores por cômodo","integer","V6203","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","edad;entidad"
"DENSIDOR","Densidade de moradores por dormitório","integer","V6204","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DOMICIL","edad;entidad"
"FAMILIA","Número da família","integer","F5020","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","FAMILIA","entidad"
"NUMPES","Número de Pessoas na Família","integer","F5060","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","FAMILIA","entidad"
"PERCAPITA","Rendimento familiar per capita em julho de 2010","real","F5070","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","FAMILIA","entidad"
"PERCPTSM","Rendimento familiar per capita em nº de salários mínimos em julho de 2010","real","F5080","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","FAMILIA","entidad"
"PARENT","Relação de parentesco com a pessoa responsável","integer","V0502","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"ORDEM","Ordem lógica","integer","V0504","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"SEXO","Sexo","integer","V0601","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","sexo;entidad"
"IDADEAM","Idade em anos e meses","integer","V6033","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;entidad"
"IDADE","Idade em anos","integer","V6036","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;entidad"
"IDADEM","Idade em meses","integer","V6037","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;entidad"
"IDADEF","Forma de declaração da idade","integer","V6040","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;entidad"
"COR","Cor ou Raça","integer","V0606","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"REGISTRO","Registro de Nascimento","integer","V0613","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"ENXERGAR","Dificuldade permanente de Enxergar","integer","V0614","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"OUVIR","Dificuldade permanente de Ouvir","integer","V0615","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"CAMINHAR","Dificuldade permanente de Caminhar ou subir degraus","integer","V0616","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"MENTAL","Deficiência Mental/Intelectual permanente","integer","V0617","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"AQUI","Nasceu neste município","integer","V0618","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"AQUIUF","Nasceu nesta Unidade da Federação","integer","V0619","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;geografia;entidad"
"NACION","Nacionalidade","integer","V0620","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;entidad"
"FIXOU","Ano que fixou residência no Brasil","integer","V0621","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"NASCONDE","UF ou país estrangeiro de nascimento","integer","V0622","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"NASCUF","Unidade da Federação de Nascimento","integer","V6222","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;geografia;entidad"
"NASCPAIS","País estrangeiro de nascimento","integer","V6224","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"TEMPOUF","Tempo de moradia na UF","integer","V0623","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"TEMPOMUN","Tempo de moradia no município","integer","V0624","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"MUDARONDE","UF e Munic ou País Estrangeiro antes de mudar-se","integer","V0625","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"UFANT","UF de residência anterior","integer","V6252","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"MUNICANT","Município de residência anterior","integer","V6254","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"PAISANT","País estrangeiro de residência anterior","integer","V6256","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RESIDONDE","Residência em 31 de Julho de 2005","integer","V0626","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RESIDUF","UF de residência em 31 de Julho de 2005","integer","V6262","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"RESIDMUN","Município de residência em 31 de Julho de 2005","integer","V6264","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RESIDPAIS","País de residência em 31 de Julho de 2005","integer","V6266","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"SABELER","Sabe ler e escrever","integer","V0627","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"FREQUENTA","Frequenta escola ou creche","integer","V0628","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"CURSO","Curso que frequenta","integer","V0629","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"SERIEANO","Série / Ano que frequenta","integer","V0630","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"SERIE","Série que frequenta","integer","V0631","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"OUTROCUR","Conclusão de outro curso superior de graduação","integer","V0632","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"CURSOMAIS","Curso mais elevado que frequentou","integer","V0633","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"CURSOCONC","Conclusão deste curso","integer","V0634","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"CURSOESP","Espécie do curso mais elevado concluido","integer","V0635","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"NIVEL","Nível de instrução","integer","V6400","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"CURSOGRAD","Curso Superior de graduação","integer","V6352","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"CURSOMEST","Curso de Mestrado","integer","V6354","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"CURSODOUT","Curso de Doutorado","integer","V6356","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"FREQONDE","Município e UF ou País Estrangeiro que frequentava escola (ou creche)","integer","V0636","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;geografia;entidad"
"FREQUF","UF que frequentava escola (ou creche)","integer","V6362","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;geografia;entidad"
"FREQMUN","Município que frequentava escola (ou creche)","integer","V6364","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"FREQPAIS","País estrangeiro que frequentava escola (ou creche)","integer","V6366","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"VIVE","Vive em companhia de cônjuge ou companheiro(a)","integer","V0637","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"ORDEMCONJ","Número de ordem do Cônjuge ou Companheiro(a)","integer","V0638","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"NATUREZA","Natureza da união","integer","V0639","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"ESTCIVL","Estado Civil","integer","V0640","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"TRABALHOU","Trabalhou ganhando dinheiro, produtos, mercadorias ou benefícios","integer","V0641","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"TINHA","Tinha trabalho mas estava afastado","integer","V0642","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"AJUDA","Trabalhou em ajuda a morador sem pagamento","integer","V0643","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"PLANTACAO","Trabalhou na plantação, criação animais ou pesca","integer","V0644","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"TRABALHOS","Quantos trabalhos tinha","integer","V0645","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"OCUP","Ocupação","integer","V6461","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"ATIV","Atividade","integer","V6471","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","edad;entidad"
"POSICAO","Posição na Ocupação","integer","V0648","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"EMPREG","Pessoas empregadas neste trabalho","integer","V0649","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"PREVID","Contribuinte de Instituto de Previdência","integer","V0650","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RENDTIPO","Tipo de rendimento bruto no trabalho principal","integer","V0651","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RENDVALOR","Rendimento bruto (valor) mensal no trabalho principal","integer","V6511","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RENDTRAB","Rendimento no trabalho principal","integer","V6513","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RENDOUTT","Tipo de rendimento bruto nos demais trabalhos","integer","V0652","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RENDOUTV","Rendimento bruto (valor) mensal nos demais trabalhos","integer","V6521","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RENDTOTT","Rendimento em todos os trabalhos","integer","V6525","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RENDTOT","Rendimento mensal total","integer","V6527","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"HORAS","Horas trabalhadas por semana no trabalho principal","integer","V0653","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"TOMOU","Tomou alguma providência para conseguir trabalho","integer","V0654","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"DISPONIVEL","Se tivesse conseguido trabalho, estaria disponível para assumi-lo","integer","V0655","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","escolaridad;entidad"
"APOSENT","Tinha rendimento mensal de aposentadoria","integer","V0656","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"BOLSAFAM","Tinha rendimento mensal de Programa Social Bolsa-Família ou PETI","integer","V0657","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"OUTRPROG","Tinha rendimento mensal de outros programas sociais ou de transferências","integer","V0658","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"OUTRFONT","Tinha rendimento mensal de outras fontes (juros, pensão, aluguel, etc.)","integer","V0659","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"OUTRVALOR","Rendimento (valor) total de outras fontes (aluguel, aposentadoria...)","integer","V6591","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"TRABONDE","Em que Munic e UF ou País trabalha","integer","V0660","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"TRABUF","UF que trabalha","integer","V6602","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","geografia;entidad"
"TRABMUN","Munic que trabalha","integer","V6604","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"TRABPAIS","País estrangeiro que trabalha","integer","V6606","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"RETORNA","Retorna do trabalho para casa diariamente","integer","V0661","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
"TEMPO","Tempo de deslocamento para o trabalho","integer","V0662","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","entidad"
"TEVEFINV","Teve filhos e filhas nascidos vivos","integer","V0663","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA","vivienda;entidad"
